queryr0
version 10:	 22	192	   729177	    46174	   401855	  9965137	    97831	    41443	     3717	 11285334	  9190175	  3285135	 23760644
version 10:	 22	192	   729982	    46231	   401913	  9965449	    97776	    41471	     3719	 11286541	  9185879	  3287630	 23760050
version 10:	 24	192	   729699	    46176	   403239	  9276152	   106479	    43185	     3870	 10608801	  9157183	  3302311	 23068295
version 10:	 24	192	   729484	    46284	   403478	  9275543	   106514	    41660	     3883	 10606848	  9168264	  3308681	 23083793
version 10:	 24	192	   729967	    46186	   403179	  9275621	   106605	    41637	     3885	 10607082	  9158761	  3304141	 23069984
version 10:	 26	192	   729501	    46220	   405054	  8849268	   115340	    42071	     4090	 10191546	  9166163	  3295224	 22652933
version 10:	 26	192	   729163	    46305	   404620	  8849810	   115408	    41964	     4074	 10191347	  9167757	  3296428	 22655532
version 10:	 26	192	   729955	    46278	   404831	  8848966	   115488	    42046	     4139	 10191706	  9172578	  3297134	 22661418
version 10:	 28	192	   728627	    46297	   406315	  8449222	   123999	    42273	     4250	  9800985	  9172093	  3289680	 22262758
version 10:	 28	192	   729383	    46421	   406302	  8449799	   124154	    42169	     4238	  9802467	  9162367	  3295746	 22260580
version 10:	 28	192	   729011	    46493	   406458	  8449735	   124008	    42179	     4264	  9802149	  9166033	  3293402	 22261584
version 10:	 30	192	   729289	    46297	   408041	  8246991	   132872	    42545	     4454	  9610490	  9180058	  3287920	 22078468
version 10:	 30	192	   729274	    46223	   407991	  8247200	   132791	    42640	     4479	  9610599	  9188282	  3292503	 22091384
version 10:	 30	192	   729152	    46283	   407976	  8247760	   132966	    42574	     4449	  9611162	  9169629	  3287151	 22067942
version 10:	 32	192	   728658	    46371	   409382	  8221507	   141620	    42897	     4622	  9595058	  9166817	  3287601	 22049476
version 10:	 32	192	   729830	    46408	   409560	  8221240	   141769	    42908	     4624	  9596341	  9167026	  3286550	 22049917
version 10:	 32	192	   730053	    46302	   409467	  8221161	   141612	    42892	     4621	  9596110	  9153090	  3288168	 22037368
version 10:	 34	192	   730025	    46428	   410943	  7968705	   150439	    43059	     4789	  9354388	  9154635	  3306680	 21815703
version 10:	 34	192	   729747	    46316	   410929	  7967926	   150499	    44317	     4767	  9354503	  9152499	  3308484	 21815486
version 10:	 34	192	   729009	    46402	   412222	  7967387	   150454	    42957	     4797	  9353231	  9154543	  3306678	 21814452
version 10:	 36	192	   729124	    46408	   412705	  7815619	   159263	    43242	     4989	  9211352	  9155194	  3301388	 21667934
version 10:	 36	192	   729745	    46466	   412573	  7816987	   159168	    50674	     4995	  9220609	  9157619	  3304939	 21683167
version 10:	 36	192	   729493	    46346	   412601	  7815616	   159270	    43152	     5025	  9211505	  9186583	  3299551	 21697639
version 10:	 38	192	   729183	    46374	   414141	  7706856	   168104	    43654	     5194	  9113507	  9209060	  3321415	 21643982
version 10:	 38	192	   730060	    46535	   414128	  7706401	   168086	    43568	     5127	  9113907	  9158816	  3318156	 21590879
version 10:	 38	192	   729858	    46403	   414282	  7706775	   168095	    43621	     5161	  9114195	  9152834	  3322687	 21589716
version 10:	 40	192	   729260	    46435	   416188	  7643681	   176851	    43483	     5349	  9061248	  9151890	  3303386	 21516524
version 10:	 40	192	   729702	    46450	   416888	  7641745	   176953	    43695	     5364	  9060798	  9152201	  3302525	 21515524
version 10:	 40	192	   730094	    46443	   415744	  7643423	   176963	    43546	     5306	  9061521	  9153155	  3303779	 21518455
version 10:	 42	192	   729073	    46477	   417039	  7587771	   185675	    43886	     5491	  9015414	  9163403	  3302018	 21480835
version 10:	 42	192	   730051	    46454	   417200	  7586757	   185779	    43929	     5494	  9015664	  9150334	  3308052	 21474050
version 10:	 42	192	   729099	    46448	   417087	  7587295	   185947	    43883	     5487	  9015247	  9151011	  3303345	 21469603
version 10:	 44	192	   729513	    46456	   418837	  8017984	   194240	    44049	     5703	  9456783	  9158904	  3301859	 21917546
version 10:	 44	192	   729729	    46633	   418768	  8017349	   194576	    44160	     5778	  9456994	  9160345	  3301394	 21918733
version 10:	 44	192	   729275	    46549	   418827	  8017794	   194341	    44034	     5715	  9456536	  9163256	  3302253	 21922045
version 10:	 46	192	   729867	    46592	   420963	  7614653	   203316	    44423	     5880	  9065697	  9165707	  3335686	 21567090
version 10:	 46	192	   729465	    46523	   421435	  7615707	   203140	    51798	     5898	  9073966	  9164001	  3333900	 21571867
version 10:	 46	192	   729305	    46727	   420098	  7616342	   203191	    44382	     5892	  9065938	  9159549	  3335224	 21560711
version 10:	 48	192	   729638	    46599	   421745	  7919340	   212140	    44897	     6070	  9380431	  9170445	  3314915	 21865791
version 10:	 48	192	   729878	    46472	   421665	  7919214	   212114	    44652	     6027	  9380023	  9151610	  3316952	 21848585
version 10:	 48	192	   729476	    46521	   421705	  7919163	   212138	    44970	     6074	  9380049	  9150854	  3316838	 21847741
version 10:	 50	192	   729145	    46613	   423291	  7643571	   220960	    44874	     6272	  9114727	  9159665	  3304233	 21578625
version 10:	 50	192	   729136	    46566	   423388	  7643103	   220860	    44719	     6235	  9114008	  9187052	  3318976	 21620036
version 10:	 50	192	   729259	    46599	   423164	  7643582	   220948	    44779	     6228	  9114560	  9176549	  3304625	 21595734
version 10:	 52	192	   729209	    46632	   424655	  7938022	   229712	    44925	     6392	  9419548	  9154776	  3310465	 21884789
version 10:	 52	192	   729366	    46600	   424816	  7938342	   229637	    44860	     6436	  9420060	  9150291	  3314535	 21884886
version 10:	 52	192	   730082	    46661	   424599	  7938291	   229824	    44874	     6404	  9420736	  9161381	  3313420	 21895537
version 10:	 54	192	   729299	    46672	   426118	  7628496	   238565	    45074	     6576	  9120801	  9160766	  3318619	 21600186
version 10:	 54	192	   730056	    46636	   426143	  7628176	   238433	    45167	     6625	  9121238	  9153257	  3321066	 21595561
version 10:	 54	192	   729516	    46666	   426032	  7628422	   238631	    45079	     6604	  9120953	  9168050	  3316488	 21605491
version 10:	 56	192	   729727	    46708	   427587	  7651305	   247197	    45273	     6803	  9154602	  9156977	  3317566	 21629145
version 10:	 56	192	   729453	    46581	   427580	  7650840	   247163	    45960	     6807	  9154384	  9151968	  3316481	 21622833
version 10:	 56	192	   728847	    46591	   427604	  7650666	   247190	    45228	     6871	  9152997	  9165123	  3315398	 21633518
version 10:	 58	192	   729447	    46725	   429009	  7583573	   256193	    45884	     6981	  9097813	  9165442	  3300822	 21564077
version 10:	 58	192	   729188	    46664	   429221	  7582966	   256249	    45600	     6940	  9096830	  9152510	  3305555	 21554895
version 10:	 58	192	   729456	    46695	   428998	  7583349	   256148	    45778	     6972	  9097397	  9165989	  3299652	 21563038
version 10:	 60	192	   729304	    46808	   430993	  9049379	   266482	    45674	     7096	 10575737	  9166965	  3318515	 23061217
version 10:	 60	192	   729248	    46706	   430520	  9049321	   264885	    45718	     7155	 10573554	  9149082	  3315174	 23037810
version 10:	 60	192	   729540	    46823	   430342	  9049399	   265102	    45715	     7155	 10574078	  9153045	  3319854	 23046977
version 10:	 10	256	   729379	    46150	   394745	 15103791	    59594	    40379	     2955	 16376995	  9160334	  3217192	 28754521
version 10:	 12	256	   728951	    46050	   397059	 13035701	    71337	    41525	     3186	 14323810	  9161310	  3257552	 26742672
version 10:	 12	256	   729422	    46196	   396999	 13035989	    71462	    41130	     3184	 14324385	  9172233	  3258941	 26755559
version 10:	 12	256	   728927	    46044	   396962	 13035755	    71418	    41021	     3173	 14323301	  9173534	  3255137	 26751972
version 10:	 14	256	   729939	    46234	   399224	 11452982	    83011	    41118	     3423	 12755931	  9168327	  3265512	 25189770
version 10:	 14	256	   729251	    46122	   399161	 11453771	    83144	    41037	     3404	 12755891	  9156484	  3263307	 25175682
version 10:	 14	256	   729537	    46152	   398920	 11453831	    83044	    41018	     3405	 12755909	  9171678	  3270047	 25197634
version 10:	 16	256	   728880	    46163	   401473	 10332110	    94802	    41952	     3660	 11649040	  9175230	  3207667	 24031937
version 10:	 16	256	   729870	    46254	   401275	 10331267	    94858	    42213	     3663	 11649402	  9170038	  3207614	 24027054
version 10:	 16	256	   729562	    46130	   401611	 10331094	    94761	    41967	     3654	 11648780	  9185862	  3205421	 24040063
version 10:	 18	256	   729314	    46230	   403645	  9390203	   106422	    41743	     3924	 10721483	  9152822	  3300115	 23174420
version 10:	 18	256	   729227	    46198	   403555	  9390408	   106541	    43283	     3956	 10723170	  9154092	  3300762	 23178024
version 10:	 18	256	   728612	    46226	   404504	  9390119	   106424	    41643	     3892	 10721421	  9157587	  3299767	 23178775
version 10:	 20	256	   729636	    47303	   405407	  8795024	   118250	    43761	     4152	 10143535	  9155844	  3302459	 22601838
version 10:	 20	256	   729344	    46265	   405619	  8794787	   118261	    42489	     4138	 10140904	  9156899	  3303368	 22601171
version 10:	 20	256	   729107	    47330	   405805	  8794195	   118290	    42120	     4124	 10140971	  9194461	  3290255	 22625687
version 10:	 22	256	   729782	    46339	   407946	  8351566	   129973	    42327	     4352	  9712286	  9170451	  3291181	 22173918
version 10:	 22	256	   729351	    46466	   407611	  8352453	   129937	    42279	     4394	  9712492	  9161255	  3289168	 22162915
version 10:	 22	256	   729246	    46356	   408811	  8352428	   129960	    42333	     4364	  9713501	  9164290	  3286573	 22164364
version 10:	 24	256	   729629	    46267	   409431	  8028686	   141734	    43774	     4620	  9404143	  9152406	  3300207	 21856756
version 10:	 24	256	   729559	    46240	   410212	  8029308	   141650	    42933	     4609	  9404512	  9152358	  3288858	 21845728
version 10:	 24	256	   729565	    46380	   409776	  8029054	   141614	    42886	     4627	  9403904	  9155781	  3294917	 21854602
version 10:	 26	256	   729181	    46436	   412206	  7749567	   153310	    42966	     4867	  9138536	  9169245	  3278654	 21586435
version 10:	 26	256	   728923	    46372	   411413	  7750787	   153260	    42949	     4842	  9138546	  9165258	  3287650	 21591454
version 10:	 26	256	   729188	    46372	   411510	  7749850	   153301	    42952	     4842	  9138015	  9157726	  3288224	 21583965
version 10:	 28	256	   728956	    46577	   413485	  7594427	   165050	    43376	     5080	  8996953	  9167234	  3287657	 21451844
version 10:	 28	256	   729488	    46333	   414268	  7595230	   165011	    44183	     5108	  8999622	  9158149	  3289780	 21447551
version 10:	 28	256	   729108	    46482	   413678	  7594897	   165077	    43354	     5093	  8997689	  9167102	  3287713	 21452504
version 10:	 30	256	   729917	    46420	   416306	  7587705	   176799	    43592	     5384	  9006124	  9186915	  3299282	 21492321
version 10:	 30	256	   729095	    46503	   415582	  7588344	   176715	    43529	     5313	  9005082	  9157222	  3305518	 21467822
version 10:	 30	256	   729101	    46499	   415796	  7588716	   177644	    43546	     5339	  9006643	  9153480	  3304897	 21465020
version 10:	 32	256	   729231	    46515	   417655	 11305300	   188524	    44441	     5618	 12737287	  9156399	  3267354	 25161040
version 10:	 32	256	   729124	    46447	   417780	 11305328	   188602	    44808	     5585	 12737675	  9152875	  3265820	 25156370
version 10:	 32	256	   729024	    46494	   417711	 11305905	   188688	    44351	     5546	 12737720	  9152218	  3266927	 25156865
version 10:	 34	256	   729244	    46780	   419637	 11066051	   200021	    44123	     5815	 12511674	  9159585	  3295126	 24966385
version 10:	 34	256	   729522	    46575	   419839	 11065798	   200144	    44477	     5818	 12512174	  9150947	  3297188	 24960309
version 10:	 34	256	   729450	    46569	   419710	 11065811	   200047	    44113	     5821	 12511521	  9154741	  3294984	 24961246
version 10:	 36	256	   729588	    46617	   422064	 10572723	   211853	    44584	     6129	 12033560	  9166979	  3317296	 24517835
version 10:	 36	256	   729420	    46806	   422807	 10572771	   212001	    44515	     6058	 12034380	  9183229	  3314255	 24531864
version 10:	 36	256	   729130	    46587	   421632	 10572839	   212002	    44650	     6134	 12032977	  9161381	  3312768	 24507126
version 10:	 38	256	   729012	    46643	   423999	 10122619	   223619	    44704	     6306	 11596904	  9154085	  3313916	 24064905
version 10:	 38	256	   729184	    46649	   423275	 10122759	   223605	    44934	     6265	 11596672	  9158110	  3313837	 24068619
version 10:	 38	256	   729654	    46611	   423981	 10123236	   223817	    45061	     6343	 11598706	  9155500	  3317894	 24072100
version 10:	 40	256	   729092	    46636	   425592	  9712999	   235516	    45407	     6559	 11201802	  9153533	  3327623	 23682958
version 10:	 40	256	   729734	    46681	   426692	  9714192	   235312	    45048	     6526	 11204187	  9154745	  3328768	 23687700
version 10:	 40	256	   729330	    46837	   425496	  9713341	   235488	    45126	     6605	 11202224	  9161721	  3328111	 23692056
version 10:	 42	256	   729583	    46584	   428646	  9179986	   247218	    45279	     6774	 10684071	  9157088	  3317324	 23158483
version 10:	 42	256	   729372	    46660	   427282	  9180316	   247076	    45226	     6799	 10682731	  9154048	  3319263	 23156042
version 10:	 42	256	   729759	    46886	   428903	  9179381	   247176	    45234	     6775	 10684115	  9157761	  3315559	 23157435
version 10:	 44	256	   729631	    46687	   429919	  8794979	   258803	    45561	     7050	 10312630	  9166118	  3330839	 22809587
version 10:	 44	256	   729611	    46681	   429539	  8794759	   259764	    45785	     6996	 10313135	  9151971	  3328555	 22793661
version 10:	 44	256	   729390	    46700	   429879	  8795611	   259795	    45553	     7036	 10313965	  9156481	  3329443	 22799889
version 10:	 46	256	   728960	    46700	   431862	  8608932	   270996	    48218	     7283	 10142954	  9149332	  3316624	 22608910
version 10:	 46	256	   729441	    46670	   431690	  8608970	   270943	    47075	     7245	 10142036	  9149745	  3313967	 22605748
version 10:	 46	256	   730146	    46833	   431636	  8609484	   270723	    45790	     7279	 10141892	  9152423	  3319043	 22613358
version 10:	 48	256	   729475	    46782	   433805	  8359157	   282856	    46230	     7519	  9905825	  9150455	  3313154	 22369434
version 10:	 48	256	   729051	    46775	   434733	  8358924	   282249	    46239	     7479	  9905453	  9149411	  3312532	 22367396
version 10:	 48	256	   729560	    46753	   434747	  8359531	   282497	    46719	     7525	  9907334	  9150324	  3311974	 22369632
version 10:	 50	256	   729293	    46831	   435152	  8087386	   294126	    46260	     7706	  9646755	  9165762	  3308785	 22121302
version 10:	 50	256	   729652	    46808	   435352	  8087082	   294384	    46696	     7761	  9647736	  9150136	  3310774	 22108646
version 10:	 50	256	   729731	    46805	   436479	  8087092	   294150	    46728	     7758	  9648743	  9150944	  3307373	 22107060
version 10:	 52	256	   729437	    46911	   437259	  7951407	   305771	    46543	     8078	  9525407	  9154249	  3334890	 22014546
version 10:	 52	256	   728831	    47004	   436964	  7951400	   305811	    46539	     8018	  9524570	  9154650	  3335017	 22014237
version 10:	 52	256	   729441	    46813	   437419	  7951545	   305988	    46746	     7992	  9525945	  9168626	  3330227	 22024798
version 10:	 54	256	   729374	    46820	   439087	  7793095	   317613	    46835	     8190	  9381016	  9157867	  3332583	 21871466
version 10:	 54	256	   729579	    46925	   439324	  7793579	   318004	    47225	     8230	  9382868	  9153137	  3341914	 21877919
version 10:	 54	256	   729955	    46841	   439375	  7792774	   317753	    46766	     8250	  9381715	  9151769	  3336850	 21870334
version 10:	 56	256	   728841	    46919	   441436	  7692938	   329511	    47057	     8466	  9295170	  9152321	  3312432	 21759923
version 10:	 56	256	   729615	    46894	   441258	  7694414	   329539	    47891	     8412	  9298023	  9152260	  3313442	 21763725
version 10:	 56	256	   729529	    46861	   442054	  7694008	   329355	    47056	     8472	  9297338	  9152334	  3312938	 21762610
version 10:	 58	256	   729557	    46983	   443048	  7611476	   341193	    47193	     8662	  9228115	  9164747	  3302346	 21695208
version 10:	 58	256	   729379	    46973	   442957	  7612231	   341046	    48260	     8740	  9229587	  9184099	  3301976	 21715662
version 10:	 58	256	   729930	    46946	   443150	  7611977	   341057	    47395	     8672	  9229130	  9179219	  3301643	 21709992
version 10:	 60	256	   729406	    46987	   445006	  7617505	   353040	    48004	     8949	  9248898	  9152356	  3317984	 21719238
version 10:	 60	256	   730347	    47046	   445031	  7617315	   352769	    47512	     8905	  9248925	  9162656	  3318897	 21730478
version 10:	 60	256	   729970	    47147	   445208	  7617137	   352867	    47532	     8945	  9248807	  9159380	  3315860	 21724047
queryr1
version 10:	 10	 64	   727883	    45965	   385799	 49586529	    15648	    29697	     1878	 50793400	  6328625	   795720	 57917745
version 10:	 10	 64	   728441	    46063	   385812	 49581813	    15628	    29621	     1869	 50789248	  6328556	   796273	 57914077
version 10:	 10	 64	   728205	    46020	   385672	 49587297	    15615	    30005	     1880	 50794696	  6330138	   795515	 57920349
version 10:	 12	 64	   727831	    46043	   386301	 41671176	    18570	    29773	     1942	 42881637	  6330640	   799199	 50011476
version 10:	 12	 64	   727703	    45885	   386720	 41678031	    18581	    31795	     1944	 42890660	  6347625	   799461	 50037746
version 10:	 12	 64	   727954	    45926	   386412	 41671322	    18555	    29726	     1944	 42881840	  6329862	   799641	 50011343
version 10:	 14	 64	   728214	    46123	   386744	 35983549	    21499	    29550	     1992	 37197673	  6339774	   795116	 44332563
version 10:	 14	 64	   727668	    46320	   388089	 35985172	    21489	    29569	     1988	 37200296	  6334419	   794983	 44329698
version 10:	 14	 64	   727734	    45973	   386860	 35984863	    21494	    30590	     1987	 37199502	  6326306	   794845	 44320653
version 10:	 16	 64	   728541	    45974	   387618	 31694722	    24413	    30791	     2241	 32914302	  6336217	   799083	 40049602
version 10:	 16	 64	   728596	    46016	   387775	 31695996	    24411	    30805	     2259	 32915859	  6326748	   799558	 40042165
version 10:	 16	 64	   728106	    45954	   387937	 31696295	    24423	    30751	     2259	 32915727	  6326420	   799271	 40041418
version 10:	 18	 64	   728828	    46038	   388109	 28264509	    27313	    29612	     2321	 29486732	  6339332	   799444	 36625508
version 10:	 18	 64	   728763	    46049	   388447	 28264148	    27329	    29593	     2315	 29486645	  6327649	   798989	 36613283
version 10:	 18	 64	   728191	    46022	   387984	 28266088	    27344	    29629	     2347	 29487605	  6331534	   799012	 36618151
version 10:	 20	 64	   727812	    46023	   388964	 25670225	    30252	    30400	     2369	 26896046	  6327208	   799805	 34023059
version 10:	 20	 64	   727886	    46011	   388832	 25668958	    30249	    29760	     2386	 26894083	  6326220	   799487	 34019790
version 10:	 20	 64	   728141	    46090	   388939	 25667825	    30272	    29723	     2380	 26893372	  6327245	   798906	 34019523
version 10:	 22	 64	   728106	    46094	   389126	 23329408	    33188	    29714	     2451	 24558088	  6329259	   800867	 31688214
version 10:	 22	 64	   728276	    46011	   389270	 23328149	    33207	    29751	     2445	 24557110	  6350450	   801025	 31708585
version 10:	 22	 64	   728869	    46023	   389363	 23327684	    33209	    29675	     2487	 24557311	  6336943	   800641	 31694895
version 10:	 24	 64	   728916	    46047	   390252	 21629284	    36153	    30013	     2500	 22863165	  6328483	   799017	 29990665
version 10:	 24	 64	   728463	    46053	   389818	 21628539	    36147	    30053	     2538	 22861612	  6338903	   799486	 30000001
version 10:	 24	 64	   728571	    46091	   390398	 21627136	    36126	    30038	     2498	 22860861	  6326738	   799726	 29987325
version 10:	 26	 64	   728937	    46040	   390400	 20163306	    39086	    29772	     2548	 21400091	  6330732	   799246	 28530069
version 10:	 26	 64	   727972	    46371	   390839	 20164607	    39062	    29812	     2574	 21401238	  6334221	   799064	 28534523
version 10:	 26	 64	   728161	    46022	   390822	 20163117	    39075	    30704	     2562	 21400464	  6329212	   799184	 28528860
version 10:	 28	 64	   728917	    46070	   391086	 18943779	    41966	    29960	     2655	 20184435	  6327198	   798757	 27310390
version 10:	 28	 64	   728633	    46029	   391007	 18945127	    42025	    30441	     2625	 20185888	  6328277	   799298	 27313463
version 10:	 28	 64	   728308	    46033	   390995	 18945304	    42017	    29925	     2631	 20185215	  6326369	   799052	 27310636
version 10:	 30	 64	   728137	    46086	   393019	 17656496	    44951	    30019	     2670	 18901379	  6348011	   799747	 26049137
version 10:	 30	 64	   728703	    46059	   392858	 17654899	    44947	    30701	     2697	 18900866	  6326386	   799489	 26026741
version 10:	 30	 64	   728497	    46174	   392715	 17657505	    44983	    29989	     2695	 18902559	  6329835	   799447	 26031841
version 10:	 32	 64	   727873	    46174	   392321	 16870369	    47889	    30921	     2758	 18118308	  6330342	   799128	 25247778
version 10:	 32	 64	   728348	    46137	   392284	 16869235	    47875	    30994	     2742	 18117615	  6332442	   799269	 25249326
version 10:	 32	 64	   728563	    46207	   392113	 16869656	    47898	    30987	     2759	 18118187	  6328567	   800115	 25246869
version 10:	 34	 64	   728517	    46076	   392600	 15974716	    50841	    30196	     2813	 17225759	  6343089	   799800	 24368648
version 10:	 34	 64	   727815	    46106	   392751	 15975220	    50812	    30215	     2784	 17225706	  6325799	   799573	 24351078
version 10:	 34	 64	   728934	    46073	   392933	 15974185	    50814	    30258	     2802	 17226001	  6327379	   799146	 24352526
version 10:	 36	 64	   728282	    46050	   393427	 15259001	    53782	    30243	     2847	 16513634	  6328153	   799601	 23641388
version 10:	 36	 64	   728281	    46095	   393494	 15257975	    53782	    30168	     2876	 16512674	  6331500	   799591	 23643765
version 10:	 36	 64	   727994	    46188	   393467	 15258032	    53737	    30210	     2878	 16512506	  6328920	   799818	 23641244
version 10:	 38	 64	   728078	    46085	   395635	 14405271	    56648	    30366	     2938	 15665023	  6346554	   800828	 22812405
version 10:	 38	 64	   728414	    46075	   394434	 14405004	    56687	    30387	     2939	 15663940	  6339073	   800265	 22803278
version 10:	 38	 64	   728204	    46130	   393912	 14405407	    56643	    30360	     2940	 15663596	  6337860	   800551	 22802007
version 10:	 40	 64	   728328	    46151	   394508	 13862293	    59646	    30470	     2979	 15124378	  6327549	   799097	 22251024
version 10:	 40	 64	   728920	    46175	   394482	 13861381	    59631	    30443	     2982	 15124015	  6352236	   799206	 22275457
version 10:	 40	 64	   728151	    46113	   394416	 13861380	    59643	    30458	     2977	 15123139	  6348892	   798965	 22270996
version 10:	 42	 64	   728205	    46124	   395438	 13405683	    62528	    30414	     3044	 14671438	  6329034	   799591	 21800063
version 10:	 42	 64	   728299	    46097	   395551	 13405518	    62621	    30991	     3052	 14672131	  6325278	   799176	 21796585
version 10:	 42	 64	   728029	    46137	   395343	 13405309	    62538	    30454	     3025	 14670836	  6331075	   798975	 21800886
version 10:	 44	 64	   728353	    46172	   395471	 12862039	    65537	    30595	     3112	 14131280	  6345612	   800895	 21277787
version 10:	 44	 64	   727963	    46113	   395755	 12862253	    65525	    30519	     3154	 14131283	  6324833	   801045	 21257161
version 10:	 44	 64	   728545	    46114	   395835	 12862578	    65486	    30538	     3099	 14132195	  6331354	   800685	 21264234
version 10:	 46	 64	   727887	    46157	   396372	 12371992	    68400	    30671	     3179	 13644658	  6324678	   799401	 20768737
version 10:	 46	 64	   728075	    46091	   396116	 12371929	    68446	    30675	     3167	 13644500	  6325652	   799069	 20769221
version 10:	 46	 64	   727974	    46115	   396334	 12372843	    68411	    30663	     3175	 13645516	  6328651	   798578	 20772745
version 10:	 48	 64	   728498	    46444	   396526	 11946504	    71388	    31097	     3218	 13223675	  6350302	   798796	 20372773
version 10:	 48	 64	   728362	    46143	   396964	 11945937	    71300	    31087	     3202	 13222996	  6325262	   800042	 20348300
version 10:	 48	 64	   728491	    46136	   396724	 11946491	    71314	    31177	     3270	 13223603	  6328704	   798958	 20351265
version 10:	 50	 64	   727764	    46058	   397290	 11538374	    74272	    30852	     3279	 12817889	  6339315	   799809	 19957013
version 10:	 50	 64	   728342	    46163	   397071	 11538110	    74317	    30793	     3281	 12818081	  6331570	   799990	 19949641
version 10:	 50	 64	   727868	    46167	   397191	 11538634	    74275	    30867	     3347	 12818351	  6335858	   799908	 19954117
version 10:	 52	 64	   727819	    46204	   397960	 11178995	    77240	    30881	     3354	 12462454	  6335455	   798939	 19596848
version 10:	 52	 64	   728902	    46189	   398090	 11179093	    77178	    32528	     3344	 12465324	  6327887	   799604	 19592815
version 10:	 52	 64	   728162	    46142	   398050	 11179250	    77250	    30860	     3350	 12463065	  6327583	   799615	 19590263
version 10:	 54	 64	   728254	    46147	   398537	 10843426	    80177	    31015	     3404	 12130961	  6331921	   798877	 19261759
version 10:	 54	 64	   727896	    46252	   399011	 10843561	    80669	    31409	     3467	 12132266	  6328306	   799192	 19259764
version 10:	 54	 64	   728078	    46235	   398612	 10843154	    80118	    30971	     3416	 12130586	  6326684	   799554	 19256824
version 10:	 56	 64	   727934	    46402	   399040	 10563429	    83095	    31048	     3466	 11854417	  6334220	   799198	 18987835
version 10:	 56	 64	   728134	    46234	   399049	 10564333	    83039	    31109	     3524	 11855424	  6332229	   799234	 18986887
version 10:	 56	 64	   728280	    46184	   399470	 10563225	    83102	    31102	     3453	 11854817	  6340637	   799692	 18995146
version 10:	 58	 64	   728727	    46136	   399595	 10271173	    86021	    31201	     3543	 11566397	  6331046	   798838	 18696281
version 10:	 58	 64	   728378	    46182	   400586	 10271108	    86046	    32424	     3525	 11568251	  6325306	   799510	 18693067
version 10:	 58	 64	   728243	    46148	   400770	 10271161	    86008	    31325	     3539	 11567196	  6327807	   799149	 18694152
version 10:	 60	 64	   728177	    46171	   400142	  9997914	    88995	    31286	     3604	 11296289	  6328152	   798988	 18423429
version 10:	 60	 64	   728207	    46148	   400052	  9996531	    88880	    31216	     3610	 11294645	  6335244	   799395	 18429284
version 10:	 60	 64	   728250	    46199	   400194	  9997748	    88975	    31246	     3585	 11296199	  6343219	   799766	 18439184
version 10:	 10	128	   728058	    46004	   388780	 25989285	    30273	    29762	     2455	 27214618	  6327633	   799534	 34341785
version 10:	 10	128	   728292	    46142	   389055	 25990883	    30227	    29774	     2392	 27216766	  6327476	   799911	 34344153
version 10:	 10	128	   728489	    45959	   388912	 25990605	    30281	    30603	     2408	 27217259	  6325963	   799482	 34342704
version 10:	 12	128	   727737	    46140	   389975	 21880225	    36144	    30072	     2515	 23112810	  6334645	   799411	 30246866
version 10:	 12	128	   728795	    46036	   390075	 21880359	    36146	    30047	     2525	 23113983	  6328953	   799784	 30242720
version 10:	 12	128	   728085	    46043	   390105	 21879914	    36102	    30142	     2505	 23112899	  6325831	   799628	 30238358
version 10:	 14	128	   728473	    46029	   391078	 19195565	    41959	    30023	     2623	 20435751	  6327346	   799261	 27562358
version 10:	 14	128	   728753	    45983	   391285	 19193691	    42032	    29974	     2637	 20434358	  6326899	   799641	 27560898
version 10:	 14	128	   728906	    46088	   391017	 19195355	    41997	    30005	     2638	 20436007	  6326859	   799088	 27561954
version 10:	 16	128	   728166	    46049	   392070	 16922605	    47867	    32699	     2745	 18172201	  6326369	   799185	 25297755
version 10:	 16	128	   727936	    46081	   392155	 16922702	    47896	    31058	     2742	 18170570	  6328496	   799455	 25298521
version 10:	 16	128	   728353	    46081	   392046	 16921838	    47873	    31085	     2799	 18170078	  6328521	   799404	 25298003
version 10:	 18	128	   728042	    46094	   393443	 15241562	    53721	    30229	     2938	 16496030	  6327609	   799580	 23623219
version 10:	 18	128	   727892	    46090	   393211	 15241797	    53799	    30588	     2885	 16496263	  6333528	   799970	 23629761
version 10:	 18	128	   728931	    46094	   393373	 15240727	    53769	    30260	     2876	 16496031	  6328262	   799604	 23623897
version 10:	 20	128	   728274	    46108	   394513	 13882238	    59657	    30479	     2987	 15144258	  6327167	   798843	 22270268
version 10:	 20	128	   728878	    46149	   394641	 13881095	    59594	    32607	     3005	 15145970	  6328988	   799156	 22274114
version 10:	 20	128	   728161	    46079	   394742	 13881534	    59646	    30508	     2996	 15143666	  6329520	   799693	 22272879
version 10:	 22	128	   728335	    46113	   395974	 12862017	    65447	    30564	     3134	 14131586	  6336360	   801114	 21269060
version 10:	 22	128	   728702	    46047	   396148	 12861410	    65513	    30988	     3166	 14131975	  6326590	   800712	 21259277
version 10:	 22	128	   728781	    46153	   395689	 12862575	    65473	    30916	     3116	 14132705	  6324639	   800706	 21258050
version 10:	 24	128	   728515	    46451	   396857	 11995068	    71352	    31171	     3224	 13272639	  6350663	   798851	 20422153
version 10:	 24	128	   728613	    46275	   396834	 11995699	    71322	    31080	     3232	 13273057	  6334562	   799214	 20406833
version 10:	 24	128	   728429	    46095	   396647	 11995414	    71364	    31157	     3233	 13272341	  6334659	   798892	 20405892
